category	latitude	longitude
ST	42.689425	-73.849447
K	42.73778	-73.771991
ST	42.730406	-73.849149
V	42.798558	-73.924937
M	42.731917	-73.707215
K	42.720935	-73.799326
ST	42.711972	-73.819682
CC	42.679827	-73.83494
CC	42.694247	-73.773504
CC	42.807841	-73.868569
R	42.762812	-73.820463
ER	42.780978	-73.708971
ST	42.730893	-73.702068
SR	42.734222	-73.734697
K	42.730627	-73.848301
M	42.770388	-73.756921
CC	42.72196	-73.807473
R	42.768854	-73.82324
SR	42.707949	-73.778814
CC	42.77836	-73.932987
V	42.74821	-73.779157
SR	42.772513	-73.823043
CC	42.773316	-73.892766
ST	42.707348	-73.774717
ST	42.771196	-73.914691
ST	42.750718	-73.774019
ST	42.750814	-73.868708
ER	42.731992	-73.778143
K	42.762414	-73.883425
ST	42.770572	-73.823581
ER	42.754204	-73.761211
ST	42.683336	-73.838423
M	42.684121	-73.840776
ST	42.694542	-73.807604
SR	42.802402	-73.955766
ER	42.695119	-73.847815
K	42.693692	-73.773311
SR	42.662932	-73.779353
CC	42.701164	-73.849477
ST	42.701946	-73.814124
ST	42.786208	-73.912589
CC	42.685419	-73.838967
SR	42.733169	-73.793407
CC	42.781793	-73.954027
ST	42.72622	-73.852952
K	42.783866	-73.743557
K	42.804778	-73.903818
K	42.783597	-73.742879
CC	42.688469	-73.775387
SR	42.795857	-73.944541
WT	42.701002	-73.819428
ST	42.732175	-73.706835
R	42.695026	-73.879491
ST	42.77388	-73.892841
AS	42.746499	-73.818826
K	42.698927	-73.810796
K	42.714689	-73.812066
M	42.770314	-73.75943
ST	42.708578	-73.821023
M	42.727541	-73.761318
ST	42.690382	-73.865571
U	42.732826	-73.711851
SR	42.795633	-73.943413
CC	42.710336	-73.864108
ST	42.730807	-73.705789
WT	42.781873	-73.705226
K	42.690559	-73.853153
K	42.74414	-73.919427
ST	42.706246	-73.821089
M	42.729113	-73.700696
ST	42.745462	-73.760606
WT	42.741349	-73.792774
ER	42.689487	-73.850746
ST	42.774066	-73.700901
K	42.689479	-73.850733
CC	42.697963	-73.768608
ST	42.751637	-73.761441
SR	42.765146	-73.940002
K	42.712954	-73.814352
R	42.772494	-73.823027
K	42.695616	-73.847325
CC	42.762899	-73.799204
K	42.783617	-73.91365
ST	42.763288	-73.85458
K	42.752241	-73.759118
ST	42.754399	-73.766667
WT	42.782031	-73.950527
K	42.787319	-73.940841
SR	42.738033	-73.761505
G	42.707488	-73.712385
CC	42.77245	-73.822873
CC	42.718689	-73.808149
K	42.696813	-73.886328
SR	42.731268	-73.776535
ST	42.734053	-73.791498
M	42.789684	-73.944942
K	42.689363	-73.850217
G	42.694446	-73.80565
CC	42.683415	-73.846878
M	42.743934	-73.749744
CC	42.75831	-73.777453
R	42.725789	-73.793734
ST	42.783502	-73.947359
V	42.733463	-73.708309
CC	42.72595	-73.841715
K	42.677283	-73.824231
ER	42.714626	-73.841737
ER	42.734681	-73.704599
ST	42.710436	-73.816552
SR	42.801765	-73.916837
K	42.764138	-73.801702
G	42.714277	-73.812002
SR	42.742381	-73.83851
V	42.765978	-73.780149
M	42.706863	-73.711413
ST	42.70408	-73.85865
ST	42.688495	-73.849236
CC	42.786926	-73.942191
V	42.780156	-73.893908
CC	42.723092	-73.839745
K	42.789098	-73.937053
K	42.708354	-73.775411
CC	42.807502	-73.912333
ST	42.799379	-73.925853
K	42.696852	-73.768007
M	42.71322	-73.839421
U	42.795144	-73.929756
R	42.716722	-73.804756
ST	42.816405	-73.891045
ST	42.671958	-73.810609
V	42.773352	-73.935421
ST	42.700711	-73.814188
ST	42.747405	-73.7637
U	42.758491	-73.928004
ST	42.692714	-73.872962
SR	42.700815	-73.828802
V	42.742823	-73.75904
ST	42.748058	-73.759603
ST	42.683777	-73.777482
ER	42.715172	-73.78514
SR	42.787426	-73.91149
K	42.767987	-73.693652
ST	42.783562	-73.921789
SR	42.732933	-73.7108
V	42.757126	-73.745621
K	42.748725	-73.763476
WT	42.728852	-73.850985
ST	42.76102	-73.793499
ST	42.771164	-73.700787
K	42.800838	-73.926626
V	42.758057	-73.752822
K	42.691131	-73.868195
ER	42.697749	-73.824148
K	42.705393	-73.775306
M	42.689222	-73.80108
ST	42.754199	-73.761196
SR	42.74262	-73.7614
K	42.769918	-73.915224
K	42.803307	-73.901474
K	42.688653	-73.849068
AS	42.687027	-73.852669
K	42.740966	-73.762574
ER	42.733619	-73.850361
CC	42.690274	-73.776588
U	42.717586	-73.832441
G	42.702527	-73.882126
G	42.691414	-73.782612
V	42.724442	-73.759681
K	42.729287	-73.700583
CC	42.686447	-73.841023
SR	42.757891	-73.881049
V	42.742531	-73.93387
ST	42.716648	-73.831121
CC	42.696369	-73.770096
K	42.737989	-73.855393
V	42.802345	-73.90073
SR	42.803454	-73.901818
M	42.768699	-73.822393
V	42.736151	-73.730809
M	42.687231	-73.858547
ST	42.737948	-73.85535
CC	42.802135	-73.897875
U	42.747475	-73.759532
R	42.72785	-73.7598
SR	42.749108	-73.867427
SR	42.75953	-73.897373
AS	42.772475	-73.937528
CC	42.806563	-73.909955
ST	42.709608	-73.817891
K	42.744669	-73.838122
CC	42.82721	-73.90671
WT	42.774507	-73.952973
K	42.703176	-73.815418
M	42.791664	-73.872123
ER	42.773163	-73.700834
ST	42.689252	-73.849209
X	42.751161	-73.815792
K	42.680821	-73.83858
CC	42.692996	-73.804264
ER	42.701727	-73.85024
R	42.743739	-73.836724
ST	42.689504	-73.850764
ST	42.772513	-73.893827
K	42.710486	-73.816353
M	42.684537	-73.839476
K	42.756178	-73.770498
CC	42.75814	-73.777384
X	42.701382	-73.851306
M	42.791642	-73.916353
SR	40.741329	-73.984233
CC	42.738943	-73.841259
V	42.742171	-73.748474
ST	42.77947	-73.903611
ST	42.736438	-73.761397
CC	42.681897	-73.848589
ST	42.688657	-73.849043
G	42.753198	-73.757139
R	42.685404	-73.838913
ER	42.724444	-73.851716
ST	42.696775	-73.847426
V	42.666368	-73.786138
ST	42.781047	-73.905239
K	42.700804	-73.820945
CC	42.769618	-73.822374
R	42.734248	-73.851406
ST	42.73404	-73.762788
M	42.679923	-73.764784
ST	42.785598	-73.945359
ER	42.708786	-73.775287
ER	42.712637	-73.827697
ST	42.752828	-73.764097
V	42.781697	-73.932067
MF	42.773468	-73.684707
SR	42.714853	-73.839566
ST	42.803143	-73.901121
U	42.748344	-73.910531
ST	42.716302	-73.9316
ER	42.774189	-73.892849
R	42.743188	-73.743645
SR	42.718194	-73.805109
ST	42.685513	-73.765651
K	42.730133	-73.761657
K	42.795488	-73.946083
MF	42.689477	-73.850717
ST	42.720164	-73.835165
R	42.711523	-73.868143
K	42.773242	-73.700743
K	42.804295	-73.902684
K	42.77421	-73.701423
ST	42.720767	-73.802026
ST	42.689914	-73.84988
ST	42.711435	-73.814195
ST	42.783846	-73.92942
K	42.742529	-73.86045
M	42.6885	-73.849251
ST	42.689513	-73.8507
K	42.676619	-73.824632
K	42.781676	-73.952841
CC	42.66673	-73.791496
SR	42.751789	-73.870236
M	42.714948	-73.803842
ST	42.760415	-73.901203
M	42.753262	-73.781355
M	42.788817	-73.936524
K	42.755725	-73.775969
ST	42.684139	-73.839146
K	42.770971	-73.824261
ST	42.793081	-73.931834
V	42.774542	-73.692122
SR	42.756097	-73.700616
G	42.771725	-73.727568
R	42.718604	-73.805499
ER	42.72381	-73.929831
M	42.772237	-73.759359
P	42.738527	-73.777758
SR	42.717549	-73.809431
V	42.658537	-73.768454
K	42.663	-73.775735
ST	42.773785	-73.702808
K	42.710608	-73.815971
ST	42.784848	-73.944733
U	42.773002	-73.689698
CC	42.693042	-73.873354
SR	42.722258	-73.701369
ST	42.684361	-73.839334
M	42.728678	-73.743164
ST	42.776053	-73.889731
G	42.682463	-73.774915
SR	42.804257	-73.902172
ST	42.754113	-73.756515
SR	42.690072	-73.782808
ST	42.747427	-73.749413
M	42.70546	-73.771682
SR	42.789852	-73.94099
ST	42.688778	-73.848788
K	42.710499	-73.816176
F	42.762117	-73.752352
SR	42.725493	-73.82367
K	42.703847	-73.775884
M	42.714963	-73.803821
ST	42.716393	-73.840116
CC	42.758078	-73.777217
U	42.786114	-73.943671
ST	42.775986	-73.889754
K	42.732689	-73.709891
ST	42.77418	-73.934982
R	42.772053	-73.893928
M	42.740463	-73.731381
K	42.803805	-73.901435
SR	42.773031	-73.705159
K	42.77055	-73.822177
K	42.718412	-73.805806
CC	42.688416	-73.775588
V	42.726572	-73.834254
K	42.804882	-73.904051
MF	42.717397	-73.809374
MF	42.706434	-73.826436
CC	42.693898	-73.771922
CC	42.804478	-73.915976
ST	42.705946	-73.876253
ST	42.705843	-73.82473
K	42.690513	-73.801539
SR	42.732208	-73.8487
SR	42.729021	-73.854319
SR	42.798417	-73.925668
V	42.73244	-73.848572
K	42.727616	-73.700797
ST	42.689391	-73.85103
K	42.804067	-73.903671
K	42.758307	-73.77743
R	42.75919	-73.822773
ST	42.68969	-73.84999
K	42.745909	-73.809297
SR	42.79274	-73.917503
CC	42.796806	-73.89413
R	42.75718	-73.821181
G	42.726422	-73.701562
SR	42.71755	-73.83833
K	42.783784	-73.916956
CC	42.690329	-73.776664
V	42.76964	-73.827155
R	42.690492	-73.868057
SR	42.75734	-73.813847
CC	42.758103	-73.77726
ST	42.689417	-73.850118
K	42.724894	-73.936179
WT	42.74078	-73.887029
ER	42.690931	-73.852446
M	42.724766	-73.840562
K	42.700372	-73.821246
ST	42.709819	-73.707216
ST	42.724582	-73.726508
SR	42.769883	-73.841397
ST	42.748357	-73.868371
CC	42.771856	-73.757461
CC	42.684723	-73.837744
CC	42.764646	-73.811245
R	42.781103	-73.952712
R	42.69041	-73.865562
V	42.763687	-73.892711
K	42.72751	-73.761133
ER	42.745271	-73.750841
K	42.71547	-73.829243
ST	42.816601	-73.890137
K	42.750155	-73.824205
ST	42.689496	-73.850635
ER	42.664738	-73.779086
K	42.700114	-73.886182
ER	42.730998	-73.708089
AS	42.728266	-73.798736
R	42.744822	-73.761241
SR	42.805992	-73.914929
M	42.770955	-73.759044
ST	42.726383	-73.761123
U	42.774447	-73.697997
CC	42.686404	-73.840992
G	42.795938	-73.921073
ST	42.69028	-73.851786
CC	42.695232	-73.878844
K	42.68691	-73.85885
M	42.722561	-73.859605
K	42.770709	-73.820633
ER	42.716524	-73.838269
R	42.726488	-73.842508
ST	42.711065	-73.81613
R	42.730754	-73.700858
SR	42.764594	-73.886952
CC	42.736083	-73.845707
V	42.696758	-73.761679
V	42.696391	-73.800951
K	42.816562	-73.890581
SR	42.695383	-73.879046
M	42.684522	-73.839473
GG	42.736415	-73.787665
M	42.700823	-73.82884
R	42.788418	-73.913476
ST	42.721559	-73.836699
ST	42.687214	-73.842256
CC	42.757814	-73.776786
SR	42.787968	-73.940929
CC	42.761055	-73.818488
K	42.715799	-73.812334
ST	42.690783	-73.85265
ST	42.706482	-73.823642
ST	42.748366	-73.868389
CC	42.686292	-73.842058
SR	42.743957	-73.761243
K	42.680994	-73.83903
ST	42.688226	-73.848434
G	42.75723	-73.758594
CC	42.773629	-73.934986
M	42.75567	-73.762022
K	42.756114	-73.757845
ST	42.700748	-73.829878
R	42.7158	-73.81448
CC	42.668257	-73.785408
R	42.753264	-73.777339
K	42.684721	-73.847799
ST	42.688881	-73.849393
SR	42.731104	-73.70424
SR	42.7924	-73.907232
K	42.754197	-73.761186
ST	42.684211	-73.839283
K	42.720477	-73.83565
ER	42.69607	-73.824081
SR	42.696939	-73.810516
ST	42.689741	-73.851811
ST	42.80712	-73.912362
SR	42.796255	-73.939878
CC	42.715619	-73.931677
V	42.762302	-73.878913
HH	42.777486	-73.933272
CC	42.780311	-73.747183
ST	42.798715	-73.729118
V	42.792833	-73.95001
SR	42.77344	-73.698505
V	42.695041	-73.861533
SR	42.727295	-73.84296
ER	42.690004	-73.85025
ST	42.774773	-73.699744
SR	42.783452	-73.944311
ST	42.696605	-73.824228
ER	42.816585	-73.888748
SR	42.768679	-73.891357
CC	42.814865	-73.891113
CC	42.707549	-73.861059
K	42.728145	-73.761156
ST	42.710192	-73.816508
ST	42.750442	-73.869789
R	42.743433	-73.836861
ST	42.689645	-73.850703
V	42.666392	-73.786273
ST	42.688221	-73.847602
M	42.745901	-73.809797
CC	42.758736	-73.776916
ST	42.683693	-73.838669
G	42.717169	-73.831853
U	42.797567	-73.92373
MF	42.780378	-73.903328
R	42.770579	-73.823582
CC	42.689049	-73.86343
K	42.717554	-73.813145
ST	42.773892	-73.893995
K	42.725956	-73.84168
ST	42.689328	-73.851045
SR	42.688421	-73.799079
SR	42.685648	-73.795881
K	42.689734	-73.80172
V	42.754821	-73.942832
WT	42.757835	-73.767898
SR	42.722357	-73.798885
ST	42.727389	-73.761111
M	42.787633	-73.916174
ST	42.738393	-73.762764
CC	42.823127	-73.881482
K	42.73347	-73.854814
ST	42.684023	-73.838906
K	42.775009	-73.892997
CC	42.668077	-73.797903
WT	42.700971	-73.819442
SR	42.696402	-73.810769
CC	42.725605	-73.936258
SR	42.797766	-73.952934
K	42.677408	-73.828289
K	42.676952	-73.82553
ST	42.688006	-73.848156
U	42.751058	-73.870445
SR	42.719931	-73.805703
K	42.682228	-73.842256
ER	42.694551	-73.818146
ST	42.774422	-73.701597
R	42.743544	-73.862917
K	42.805541	-73.905989
ST	42.723107	-73.799296
ST	42.689707	-73.849982
SR	42.732087	-73.848729
M	42.683388	-73.77435
K	42.710744	-73.816502
K	42.786613	-73.911421
ST	42.692416	-73.811994
ST	42.723137	-73.853067
K	42.696967	-73.886736
SR	42.791831	-73.922136
M	42.773065	-73.892753
M	42.68948	-73.866232
U	42.769399	-73.818752
K	42.805058	-73.903958
SR	42.793581	-73.936926
ST	42.709295	-73.817274
ST	42.757408	-73.768523
SR	42.791628	-73.908605
K	42.735761	-73.852608
AS	42.704066	-73.815466
V	42.734686	-73.715734
SR	42.800627	-73.926337
U	42.765097	-73.939501
SR	42.788977	-73.913202
CC	42.679952	-73.836251
M	42.77157	-73.8927
SR	42.732646	-73.761761
ER	42.685439	-73.840316
SR	42.684117	-73.846082
K	42.799519	-73.92603
ST	42.788955	-73.913104
WT	42.757592	-73.817785
K	42.676615	-73.824606
ST	42.713609	-73.815547
K	42.71025	-73.81653
ST	42.738712	-73.762781
V	42.761932	-73.881192
M	42.705106	-73.857399
V	42.709932	-73.781192
K	42.771697	-73.700979
SR	42.764246	-73.814886
CC	42.691449	-73.869346
K	42.782608	-73.949159
SR	42.792481	-73.940696
U	42.786727	-73.941567
K	42.714046	-73.706923
ST	42.771841	-73.892201
K	42.763316	-73.802501
K	42.720167	-73.836505
K	42.685773	-73.797034
ST	42.69647	-73.809221
V	42.717903	-73.804745
SR	42.69598	-73.881697
CC	42.759434	-73.824496
K	42.805552	-73.905998
ST	42.769622	-73.701919
M	42.687235	-73.858559
ST	42.729419	-73.701281
R	42.750126	-73.763504
CC	42.67995	-73.836257
ST	42.770757	-73.893581
M	42.762181	-73.797505
R	42.730702	-73.703165
K	42.786439	-73.943492
K	42.754662	-73.766672
R	42.697298	-73.885616
SR	42.768787	-73.730259
K	42.733719	-73.762758
ST	42.689901	-73.851109
K	42.744662	-73.83813
SR	42.777147	-73.843798
ER	42.686794	-73.856081
ER	42.71624	-73.80549
ST	42.754281	-73.756505
X	42.725494	-73.700299
SR	42.701743	-73.815365
U	42.741686	-73.762367
SR	42.793716	-73.944877
ST	42.73785	-73.761811
ST	42.68924	-73.849769
K	42.730519	-73.761872
ST	42.711402	-73.820643
ER	42.727375	-73.701535
K	42.718507	-73.83451
ST	42.725937	-73.760408
ST	42.738531	-73.856246
SR	42.730351	-73.71052
K	42.736858	-73.767257
R	42.688455	-73.77561
SR	42.744687	-73.750158
AS	42.723081	-73.796881
ST	42.705306	-73.822722
MF	42.771532	-73.700999
CC	42.726856	-73.938148
CC	42.702699	-73.797259
G	42.805616	-73.913551
ST	42.767489	-73.888944
SR	42.777598	-73.934029
SR	42.798191	-73.947631
ER	42.7194	-73.757687
CC	42.735401	-73.759324
ST	42.689465	-73.849514
ST	42.701661	-73.819656
K	42.722693	-73.936225
K	42.706952	-73.823278
R	42.726329	-73.759788
ST	42.732968	-73.938641
K	42.804332	-73.902406
M	42.72462	-73.841634
K	42.727832	-73.845552
ST	42.710173	-73.816389
SR	42.726227	-73.791931
ER	42.761613	-73.750789
SR	42.766205	-73.815975
ST	42.742154	-73.861324
K	42.772745	-73.701487
M	42.746146	-73.810319
ST	42.753698	-73.766963
SR	42.704232	-73.798835
SR	42.731012	-73.705772
M	42.694368	-73.818269
MF	42.769018	-73.72997
SR	42.788316	-73.94509
K	42.688502	-73.861653
ST	42.745494	-73.760656
K	42.756522	-73.758525
ST	42.742933	-73.74187
ST	42.709791	-73.817414
SR	42.770574	-73.700151
CC	42.666726	-73.791483
MF	42.723323	-73.838916
SR	42.727124	-73.851976
SR	42.688224	-73.794664
ST	42.765471	-73.808529
M	42.690968	-73.833275
ST	42.757336	-73.758604
ST	42.691838	-73.812742
M	42.708712	-73.817358
K	42.781405	-73.952247
M	42.733236	-73.706162
CC	42.688479	-73.775571
U	42.702878	-73.816496
CC	42.774272	-73.705798
ST	42.697901	-73.84781
R	42.687229	-73.858569
ST	42.810961	-73.892142
G	42.702502	-73.817376
WT	42.795482	-73.73371
ST	42.720832	-73.802107
ST	42.736204	-73.763516
M	42.805772	-73.907989
G	42.786008	-73.912703
ST	42.694519	-73.807599
G	42.774041	-73.701779
K	42.781036	-73.744934
CC	42.807253	-73.911836
U	42.80293	-73.89968
K	42.69283	-73.804092
K	42.72395	-73.798791
R	42.794456	-73.935623
K	42.711017	-73.816226
CC	42.796783	-73.892811
R	42.707781	-73.861641
SR	42.687952	-73.772997
M	42.752248	-73.778179
SR	42.755195	-73.765928
ST	42.70583	-73.82897
SR	42.691231	-73.81059
ST	42.778129	-73.900888
SR	42.790338	-73.736612
CC	42.758335	-73.777444
K	42.792489	-73.917115
SR	42.769688	-73.822304
CC	42.688653	-73.86222
CC	42.829839	-73.892256
SR	42.797873	-73.940412
SR	42.788878	-73.938475
M	42.703214	-73.856587
ST	42.762289	-73.748287
ST	42.798407	-73.947976
ST	42.764779	-73.808875
K	42.707708	-73.778672
ST	42.684809	-73.795917
V	42.666403	-73.786227
K	42.710677	-73.816085
H	42.758324	-73.777448
SR	42.675052	-73.813517
K	42.712585	-73.817216
SR	42.715297	-73.812937
ST	42.693156	-73.876906
ST	42.692392	-73.874781
K	42.724471	-73.700518
ST	42.696488	-73.822257
ST	42.737358	-73.772677
U	42.782832	-73.744273
CC	42.75869	-73.776928
M	42.686371	-73.842088
WT	42.782663	-73.941647
K	42.716029	-73.810008
MF	42.71726	-73.8319
ST	42.73796	-73.724416
SR	42.773087	-73.689732
SR	42.740652	-73.761849
SR	42.783277	-73.947742
SR	42.693347	-73.846186
U	42.784705	-73.930724
SR	42.690083	-73.80097
K	42.717914	-73.8085
SR	42.722701	-73.836957
CC	42.72686	-73.938141
CC	42.671639	-73.809052
G	42.793701	-73.918591
ST	42.689466	-73.850751
AS	42.754203	-73.816273
ST	42.702696	-73.824981
K	42.687268	-73.858543
AS	42.725564	-73.795356
R	42.719964	-73.796034
CC	42.687972	-73.772889
SR	42.725679	-73.760405
G	42.69757	-73.809434
V	42.703073	-73.782547
ST	42.704775	-73.818928
F	42.720661	-73.809728
SR	42.782469	-73.905808
ST	42.704618	-73.830241
ER	42.825271	-73.898131
M	42.690228	-73.852482
G	42.783421	-73.94631
ST	42.728111	-73.761151
M	42.757153	-73.758596
U	42.699626	-73.821375
U	42.739602	-73.761697
U	42.684926	-73.840781
G	42.732359	-73.70479
CC	42.758108	-73.777196
ST	42.74448	-73.863053
WT	42.692203	-73.776816
ST	42.710106	-73.804426
V	42.737063	-73.833343
SR	42.798483	-73.945884
ST	42.730396	-73.703416
U	42.715533	-73.83099
K	42.746668	-73.759921
CC	42.772632	-73.757994
CC	42.738913	-73.841115
ST	42.737182	-73.701221
ST	42.732167	-73.852915
SR	42.67983	-73.858304
K	42.690186	-73.865319
K	42.71041	-73.816412
MF	42.780653	-73.90386
SR	42.786842	-73.910767
K	42.730404	-73.703549
CC	42.7317	-73.761607
SR	42.729964	-73.701933
ST	42.784156	-73.918351
ST	42.737293	-73.832203
M	42.771884	-73.892351
K	42.72802	-73.846344
ST	42.706134	-73.821436
SR	42.721692	-73.863093
SR	42.683945	-73.793659
M	42.690397	-73.865435
R	42.775014	-73.700274
CC	42.666989	-73.792514
SR	42.697026	-73.823746
SR	42.729014	-73.854321
K	42.742516	-73.838464
SR	42.688989	-73.799883
K	42.745582	-73.80938
SR	42.750667	-73.887036
M	42.770303	-73.759444
ST	42.7384	-73.762727
ST	42.683953	-73.840796
V	42.72088	-73.809268
ST	42.75518	-73.765959
CC	42.806675	-73.910172
K	42.689018	-73.848512
R	42.677151	-73.826053
ST	42.70624	-73.824988
K	42.689352	-73.774717
CC	42.718708	-73.808169
K	42.783604	-73.906841
ST	42.688792	-73.849222
K	42.77085	-73.824312
SR	42.684423	-73.794142
R	42.73933	-73.736117
M	42.75729	-73.758469
K	42.68723	-73.858563
V	42.803733	-73.732541
ST	42.698116	-73.768217
ST	42.700058	-73.812225
ST	42.689226	-73.849194
SR	42.715131	-73.811168
