category	latitude	longitude
K	42.745823	-73.809074
ST	42.779536	-73.903616
SR	42.712738	-73.828042
CC	42.681559	-73.838076
ST	42.749644	-73.889531
SR	42.723463	-73.856421
ST	42.752534	-73.845258
ER	42.787455	-73.940389
K	42.68291	-73.838421
CC	42.726001	-73.7937
CC	42.828687	-73.89236
V	42.786319	-73.914643
R	42.801422	-73.898679
ST	42.781168	-73.954594
SR	42.720752	-73.712921
WT	42.6893	-73.848478
R	42.774279	-73.700282
ST	42.684155	-73.838881
G	42.730449	-73.700882
ST	42.737928	-73.724337
SR	42.794229	-73.951696
K	42.741206	-73.859238
ST	42.710745	-73.815748
M	42.718681	-73.808138
WT	42.717177	-73.831821
SR	42.717217	-73.807705
R	42.727372	-73.75983
ST	42.710577	-73.816359
K	42.733097	-73.701262
K	42.756455	-73.775575
ER	42.781848	-73.684915
R	42.77416	-73.892031
ST	42.739315	-73.736108
AS	42.763617	-73.93815
K	42.775366	-73.698028
R	42.730608	-73.848352
K	42.688166	-73.86186
G	42.803365	-73.900302
K	42.691061	-73.802
G	42.663014	-73.776361
WT	42.696794	-73.8216
ER	42.783324	-73.949306
ST	42.70969	-73.816748
SR	42.734907	-73.762729
ST	42.803662	-73.902119
SR	42.694998	-73.879465
ST	42.702548	-73.880986
ER	42.737168	-73.909695
ST	42.679497	-73.833581
ST	42.742528	-73.838418
K	42.661983	-73.776801
WT	42.723468	-73.840294
CC	42.699407	-73.852061
K	42.73531	-73.701482
SR	42.693521	-73.804473
SR	43.356071	-75.456576
M	42.680915	-73.8556
MF	42.748587	-73.941741
ST	42.686671	-73.855733
ST	42.749513	-73.762446
CC	42.710343	-73.864097
V	42.756154	-73.876014
ST	42.703267	-73.817269
M	42.754338	-73.777569
M	42.783417	-73.94426
CC	42.774097	-73.894084
CC	42.744119	-73.837676
K	42.661077	-73.781941
ER	42.708059	-73.834632
K	42.714117	-73.814718
ER	42.728654	-73.910007
CC	42.688081	-73.773164
WT	42.726326	-73.851021
WT	42.696017	-73.847266
ST	42.800615	-73.926171
M	42.749135	-73.868262
K	42.74035	-73.762508
K	42.690198	-73.852377
SR	42.71882	-73.807108
M	42.773166	-73.891904
SR	42.777722	-73.716065
ST	42.804362	-73.904244
ST	42.73782	-73.761768
SR	42.774931	-73.880275
ST	42.690518	-73.852174
K	42.723221	-73.936203
R	42.698486	-73.812055
ST	42.685858	-73.853553
ST	42.746035	-73.863792
K	42.754259	-73.766766
SR	42.747564	-73.760568
CC	42.77287	-73.751862
K	42.714943	-73.829157
G	42.782933	-73.892629
CC	42.740019	-73.737351
K	42.736216	-73.761735
ST	42.770891	-73.824297
SR	42.818001	-73.885251
SR	42.688983	-73.799909
K	42.689169	-73.848841
ST	42.739234	-73.824745
SR	42.68552	-73.79491
SR	42.687949	-73.772987
SR	42.786176	-73.911177
SR	42.724812	-73.822079
ST	42.698768	-73.817777
K	42.741325	-73.840073
CC	42.725984	-73.761071
WT	42.69547	-73.820294
K	42.746345	-73.758733
SR	42.728358	-73.843846
R	42.707363	-73.775623
SR	42.691604	-73.86872
ER	42.676107	-73.800937
CC	42.734954	-73.792956
CC	42.815924	-73.893915
K	42.661971	-73.776794
ST	42.710255	-73.816142
SR	42.772452	-73.937512
SR	42.788255	-73.917681
ER	42.714561	-73.841615
SR	42.725218	-73.702388
SR	42.770945	-73.891771
M	42.692336	-73.869444
ST	42.688689	-73.849126
K	42.775684	-73.898339
ER	42.725695	-73.760301
CC	42.688071	-73.773152
M	42.708392	-73.779163
U	42.766276	-73.814597
V	42.663269	-73.776239
ST	42.689751	-73.851467
SR	42.738978	-73.761605
G	42.720708	-73.717093
CC	42.715796	-73.83141
K	42.72281	-73.802188
K	42.757265	-73.758593
V	42.686455	-73.782288
K	42.722699	-73.839056
K	42.717514	-73.804145
K	42.788918	-73.936709
ST	42.773275	-73.701328
ST	42.731277	-73.863329
ST	42.773096	-73.68737
V	42.666346	-73.786144
R	42.77433	-73.895319
K	42.68592	-73.853864
ER	42.735815	-73.927477
V	42.713041	-73.82837
CC	42.683749	-73.77124
R	42.755694	-73.821608
U	42.773473	-73.82505
K	42.707593	-73.774865
SR	42.682067	-73.777393
M	42.770629	-73.701108
ST	42.761903	-73.794893
SR	42.685078	-73.759775
CC	42.671856	-73.809526
SR	42.674654	-73.818576
X	42.753381	-73.818688
ST	42.804946	-73.905781
ST	42.721472	-73.798116
ER	42.737705	-73.842084
SR	42.689621	-73.778394
ST	42.785018	-73.943836
K	42.689908	-73.849899
K	42.718864	-73.833795
SR	42.783194	-73.906623
SR	42.749235	-73.715661
MF	42.773519	-73.70138
ER	42.714024	-73.809991
K	42.80504	-73.904523
R	42.751724	-73.942417
M	42.773081	-73.892737
SR	42.797571	-73.925356
R	42.71804	-73.804903
SR	42.796421	-73.947332
WT	42.710213	-73.815869
CC	42.802032	-73.900158
CC	42.758991	-73.766691
H	42.726417	-73.70158
ST	42.70982	-73.817273
K	42.799498	-73.948061
SR	42.789976	-73.936649
SR	42.745272	-73.90268
K	42.662102	-73.778701
SR	42.738514	-73.729647
K	42.815741	-73.890916
ST	42.684929	-73.840058
SR	42.680955	-73.793844
WT	42.797514	-73.727623
X	42.72431	-73.772924
R	42.715019	-73.876961
M	42.783996	-73.707648
CC	42.683682	-73.771093
ST	42.695975	-73.847053
K	42.768923	-73.891722
K	42.680999	-73.768175
CC	42.738917	-73.841283
R	42.720144	-73.809996
K	42.677262	-73.822894
K	42.689307	-73.848402
K	42.773805	-73.692694
K	42.709506	-73.821795
R	42.81503	-73.89302
K	42.702458	-73.814876
R	42.680777	-73.763711
ST	42.689331	-73.849754
ST	42.68066	-73.837933
V	42.75471	-73.700863
ST	42.774271	-73.6973
ST	42.782576	-73.745065
K	42.69516	-73.847602
ER	42.779252	-73.93041
ST	42.68426	-73.839209
M	42.736877	-73.844779
ST	42.690381	-73.85192
ST	42.69104	-73.833562
ST	42.716234	-73.840148
V	42.669296	-73.78696
ST	42.688257	-73.848446
SR	42.715213	-73.812995
ST	42.782482	-73.94193
CC	42.689375	-73.774702
ST	42.728317	-73.860784
V	42.666351	-73.786141
M	42.786711	-73.933388
ER	42.784241	-73.888559
K	42.782603	-73.949137
G	42.705852	-73.777049
K	42.717624	-73.812696
ST	42.689821	-73.851113
K	42.750208	-73.759356
SR	42.779584	-73.956661
M	42.74241	-73.83849
R	42.802933	-73.900569
ST	42.775246	-73.889599
K	42.77493	-73.897363
K	42.739792	-73.762684
K	42.770676	-73.708681
SR	42.780005	-73.933651
MF	42.774928	-73.944331
G	42.772498	-73.824687
V	42.780402	-73.906048
ST	42.772621	-73.823248
CC	42.829806	-73.892244
R	42.76221	-73.797639
X	42.736616	-73.792759
ST	42.767476	-73.888947
M	42.687044	-73.858635
M	42.695139	-73.807996
M	42.753289	-73.781332
M	42.710248	-73.816463
K	42.737128	-73.762785
ST	42.771404	-73.923996
R	42.666322	-73.790231
G	42.686705	-73.853852
SR	42.71284	-73.827975
K	42.715043	-73.830671
SR	42.750406	-73.86975
ST	42.689538	-73.850985
R	42.707853	-73.776058
V	42.697498	-73.804437
CC	42.762239	-73.797652
X	42.745548	-73.809388
K	42.765249	-73.794738
R	42.741198	-73.83927
ST	42.722715	-73.911407
SR	42.715309	-73.8129
R	42.770286	-73.759432
ER	42.760955	-73.870705
SR	42.715239	-73.812974
AS	42.754529	-73.769771
M	42.685551	-73.842839
ER	42.718676	-73.864833
M	42.77795	-73.933941
ER	42.743548	-73.749206
K	42.774322	-73.703392
ER	42.70954	-73.836447
MF	42.662291	-73.779399
M	42.744287	-73.810994
CC	42.745186	-73.865049
SR	42.772839	-73.688339
CC	42.672993	-73.81322
ST	42.692338	-73.803285
R	42.784678	-73.909477
ER	42.776939	-73.824292
K	42.693423	-73.773562
M	42.705896	-73.824642
R	42.772822	-73.753292
ER	42.684786	-73.839771
SR	42.735618	-73.763779
SR	42.789868	-73.94098
CC	42.683587	-73.847038
ST	42.805423	-73.905535
K	42.796409	-73.921658
G	42.702394	-73.818297
M	42.689312	-73.85033
SR	42.715335	-73.705294
CC	42.69322	-73.87324
K	42.664182	-73.78531
ST	42.738536	-73.726993
R	42.712073	-73.873229
ST	42.761943	-73.794877
ST	42.701574	-73.818691
K	42.769837	-73.914861
ST	42.732432	-73.794915
V	42.704922	-73.809277
ER	42.765335	-73.941312
R	42.766772	-73.887924
SR	42.807191	-73.913054
ST	42.732947	-73.761806
K	42.746825	-73.757892
M	42.76378	-73.754593
R	42.739797	-73.84162
ST	42.756106	-73.758716
CC	42.705633	-73.755015
K	42.689887	-73.852346
R	42.762055	-73.795459
U	42.798153	-73.947023
ST	42.783577	-73.75074
MF	42.724187	-73.700918
V	42.74253	-73.933899
AS	42.753057	-73.771342
SR	42.69499	-73.77237
SR	42.763013	-73.752972
G	42.759844	-73.885245
K	42.683591	-73.840631
ST	42.72951	-73.701841
M	42.74572	-73.810024
ST	42.752284	-73.759967
R	42.781514	-73.904854
U	42.757794	-73.758187
CC	42.709032	-73.863081
K	42.762435	-73.939829
M	42.771886	-73.823919
U	42.743501	-73.91757
K	42.764145	-73.854333
CC	42.684701	-73.837745
G	42.736859	-73.761069
CC	42.701597	-73.819782
ST	42.783219	-73.897546
K	42.773239	-73.700716
U	42.719535	-73.836143
SR	42.746004	-73.761155
K	42.816519	-73.891008
K	42.737764	-73.723858
ST	42.688475	-73.849236
SR	42.710395	-73.710068
ST	42.688512	-73.849239
K	42.780656	-73.903862
ST	42.727638	-73.854238
V	42.724422	-73.701379
ST	42.704523	-73.877031
K	42.738392	-73.855867
M	42.773526	-73.701355
R	42.732136	-73.762613
K	42.703824	-73.77585
ST	42.73086	-73.703507
V	42.694817	-73.887353
R	42.747171	-73.761857
ST	42.762091	-73.753302
ST	42.701541	-73.813474
ST	42.725476	-73.852164
CC	42.683697	-73.77112
R	42.727429	-73.843422
MF	42.755043	-73.882656
G	42.782968	-73.943591
SR	42.736749	-73.726319
ST	42.689533	-73.85127
ST	42.697109	-73.847532
K	42.774181	-73.701659
ST	42.689349	-73.850425
SR	42.723429	-73.866613
CC	42.717477	-73.809582
U	42.694152	-73.806472
ST	42.68634	-73.854833
ST	42.731456	-73.705661
WT	42.757538	-73.817632
SR	42.815364	-73.886316
ST	42.709666	-73.816736
CC	42.775783	-73.850315
R	42.772599	-73.823169
SR	42.805197	-73.904901
M	42.774805	-73.891666
M	42.732105	-73.848198
SR	42.7373	-73.70754
CC	42.805876	-73.908262
SR	42.785884	-73.932256
M	42.722103	-73.832127
MF	42.726908	-73.761038
ER	42.774343	-73.936041
ST	42.689114	-73.849827
CC	42.725827	-73.936064
SR	42.697684	-73.798051
M	42.743486	-73.749083
CC	42.690349	-73.867574
ST	42.783881	-73.919625
SR	42.680047	-73.837425
ST	42.709378	-73.8177
ST	42.709358	-73.817177
V	42.774742	-73.697204
K	42.726503	-73.761127
K	42.682849	-73.779695
SR	42.805059	-73.904541
CC	42.685431	-73.838965
AS	42.709191	-73.822339
CC	42.715458	-73.805749
ST	42.689905	-73.849871
SR	42.706805	-73.777781
R	42.720794	-73.802191
ST	42.710555	-73.815471
SR	42.782466	-73.955129
SR	42.787767	-73.941535
SR	42.689445	-73.801274
U	42.684044	-73.847891
K	42.748824	-73.763451
WT	42.70135	-73.830204
K	42.762434	-73.798443
K	42.76691	-73.816094
SR	42.738408	-73.762792
ER	42.657066	-73.772235
SR	42.772008	-73.892172
M	42.710054	-73.816574
SR	42.756808	-73.81076
AS	42.770885	-73.752373
AS	42.718774	-73.799698
CC	42.690351	-73.867597
MF	42.707405	-73.777071
ST	42.705375	-73.781402
SR	42.746991	-73.760622
ST	42.768213	-73.818463
K	42.723112	-73.936234
ST	42.773409	-73.824064
R	42.781818	-73.90523
K	42.769893	-73.915152
R	42.69182	-73.802829
K	42.728059	-73.761149
CC	42.713331	-73.782602
AS	42.679026	-73.836192
G	42.724175	-73.84103
ER	42.7389	-73.826651
CC	42.774918	-73.892877
HH	42.680777	-73.763692
V	42.801507	-73.900952
ER	42.77555	-73.750573
U	42.764111	-73.801336
CC	42.70117	-73.84947
K	42.781595	-73.905724
CC	42.666992	-73.786757
G	42.705851	-73.754235
ER	42.743836	-73.750305
ST	42.707525	-73.777377
ER	42.769163	-73.709877
CC	42.77393	-73.701338
K	42.697121	-73.884934
SR	42.788529	-73.9351
ST	42.703079	-73.798268
K	42.757363	-73.758654
K	42.710445	-73.815795
K	42.718492	-73.83449
ST	42.717196	-73.809784
X	42.736744	-73.792704
K	42.747006	-73.758655
R	42.78357	-73.892454
ST	42.76416	-73.854411
K	42.746404	-73.76101
ST	42.781542	-73.746311
SR	42.737118	-73.723181
SR	42.727705	-73.761125
ST	42.696617	-73.8242
ER	42.673094	-73.816308
ST	42.684703	-73.839873
CC	42.668512	-73.785145
K	42.689616	-73.849613
H	42.769618	-73.8224
WT	42.783892	-73.907272
SR	42.732421	-73.70149
K	42.781028	-73.955395
SR	42.753646	-73.794959
SR	42.746066	-73.942997
ST	42.705879	-73.775896
CC	42.688069	-73.773163
R	42.804391	-73.904424
SR	42.732348	-73.848599
K	42.704046	-73.816329
V	42.665937	-73.853203
SR	42.66671	-73.791475
R	42.781346	-73.953643
R	42.763288	-73.823366
CC	42.684743	-73.837735
K	42.756432	-73.775561
ER	42.748635	-73.763496
CC	42.830053	-73.903409
ST	42.723554	-73.839212
K	42.696541	-73.849249
SR	42.75179	-73.800968
ER	42.766796	-73.866041
K	42.70385	-73.775851
K	42.701069	-73.819309
SR	42.768115	-73.697396
SR	42.738579	-73.791084
ST	42.759234	-73.759812
SR	42.782764	-73.907278
G	42.688514	-73.849278
K	42.73111	-73.762134
G	42.691877	-73.808168
ST	42.75176	-73.760546
ST	42.757902	-73.762734
SR	42.686084	-73.796084
ST	42.756759	-73.80776
ST	42.814203	-73.939381
SR	42.693594	-73.804751
ST	42.762192	-73.797487
K	42.703094	-73.815461
ER	42.733347	-73.853768
ST	42.697119	-73.8476
ST	42.709157	-73.817496
V	42.667551	-73.812002
ST	42.715581	-73.804383
ST	42.727415	-73.75984
M	42.737848	-73.79437
R	42.695284	-73.84711
V	42.804952	-73.907462
V	42.684443	-73.797884
R	42.7125	-73.78202
V	42.77291	-73.825377
ST	42.710353	-73.816557
K	42.773763	-73.70185
K	42.783685	-73.948409
V	42.666398	-73.78627
K	42.816377	-73.890663
ER	42.783763	-73.920303
ST	42.708536	-73.775399
ST	42.684851	-73.84107
SR	42.719128	-73.80346
K	42.722654	-73.701446
ER	42.774219	-73.704308
K	42.714057	-73.829388
M	42.718115	-73.803359
R	42.68473	-73.792272
SR	42.688093	-73.773179
ST	42.761233	-73.793063
SR	42.702273	-73.829115
SR	42.771998	-73.699422
ER	42.676902	-73.842635
ST	42.710225	-73.8167
CC	42.686021	-73.842609
SR	42.729457	-73.853452
M	42.708646	-73.862424
M	42.716931	-73.807664
K	42.688969	-73.850195
CC	42.75895	-73.776966
K	42.764266	-73.857364
SR	42.693297	-73.812631
K	42.733931	-73.762818
CC	42.774254	-73.70092
ST	42.714827	-73.841476
ST	42.77359	-73.697267
CC	42.719549	-73.80909
G	42.783136	-73.891323
G	42.769076	-73.875205
ST	42.709594	-73.817906
CC	42.698095	-73.768236
K	42.803092	-73.900144
ST	42.814718	-73.731798
M	42.746822	-73.800294
AS	42.750845	-73.759206
WT	42.72956	-73.704981
ER	42.664646	-73.852057
U	42.770233	-73.893206
K	42.729128	-73.700341
M	42.720034	-73.807764
M	42.687999	-73.773072
R	42.73825	-73.796763
ST	42.711394	-73.865712
SR	42.72256	-73.837192
CC	42.758091	-73.777239
K	42.772115	-73.700564
CC	42.758709	-73.776908
ST	42.689534	-73.866231
SR	42.727956	-73.846263
ER	42.804601	-73.888956
SR	42.787093	-73.93435
K	42.728408	-73.76076
ST	42.789043	-73.736832
SR	42.778585	-73.887012
R	42.761003	-73.81582
K	42.700739	-73.830264
ER	42.744669	-73.838666
ST	42.686952	-73.858705
ST	42.803042	-73.909567
SR	42.795794	-73.922099
K	42.68957	-73.849732
G	42.737338	-73.772774
CC	42.827761	-73.892448
CC	42.773204	-73.700737
ST	42.737046	-73.701255
ST	42.707771	-73.861659
SR	42.740362	-73.792004
V	42.666394	-73.786226
ST	42.714903	-73.839573
CC	42.716242	-73.83067
K	42.710579	-73.816425
M	42.717067	-73.807667
ST	42.767827	-73.888779
K	42.782947	-73.890718
CC	42.683052	-73.846996
H	42.725026	-73.823015
K	42.784977	-73.909791
M	42.774068	-73.693465
ER	42.756605	-73.78582
ST	42.755694	-73.943326
CC	42.758318	-73.777467
M	42.746157	-73.810305
V	42.709035	-73.778865
SR	42.737045	-73.701222
V	42.757374	-73.797434
WT	42.691849	-73.812743
ST	42.773496	-73.684714
CC	42.764591	-73.915037
SR	42.688193	-73.797848
U	42.725244	-73.842533
ST	42.710511	-73.817008
ST	42.697384	-73.885534
ST	42.689928	-73.853672
SR	42.769701	-73.892678
SR	42.718819	-73.833002
K	42.736706	-73.764418
ST	42.689085	-73.849
G	42.73341	-73.855967
V	42.686428	-73.782336
ST	42.677321	-73.823153
SR	42.686977	-73.860382
R	42.69533	-73.846113
M	42.731085	-73.795515
ST	42.688499	-73.849236
R	42.734046	-73.762756
G	42.775885	-73.892577
ST	42.735607	-73.763489
ST	42.775401	-73.933272
SR	42.762964	-73.753243
SR	42.738434	-73.762755
ST	42.690001	-73.851315
ST	42.708819	-73.817224
K	42.710786	-73.81621
ST	42.689956	-73.851717
R	42.763041	-73.754734
ST	42.712826	-73.827958
R	42.77406	-73.70177
ST	42.710261	-73.816303
K	42.861747	-73.769627
R	42.731624	-73.849997
V	42.681623	-73.841037
M	42.71081	-73.820251
WT	42.689236	-73.84997
K	42.651187	-73.760382
MF	42.760065	-73.697602
K	42.743802	-73.837742
GG	42.723394	-73.851061
ST	42.677203	-73.822774
R	42.805599	-73.913512
R	42.686927	-73.860263
CC	42.733715	-73.847535
R	42.765219	-73.700415
K	42.75095	-73.764228
SR	42.751391	-73.800466
SR	42.77345	-73.698489
R	42.717844	-73.81288
SR	42.782215	-73.905582
K	42.689676	-73.849998
R	42.798191	-73.923609
ST	42.71054	-73.815694
R	42.70595	-73.775958
ST	42.744579	-73.809134
V	42.801585	-73.900738
R	42.757789	-73.758393
V	42.738104	-73.82559
K	42.800015	-73.927159
CC	42.679644	-73.834685
R	42.712698	-73.705388
R	42.703815	-73.816472
SR	42.673601	-73.816243
SR	42.738427	-73.762755
ST	42.800104	-73.927109
V	42.695759	-73.761421
R	42.795152	-73.929774
V	42.757362	-73.797429
K	42.689357	-73.851689
K	42.700904	-73.820531
R	42.753834	-73.761516
ST	42.709857	-73.817306
ST	42.699197	-73.824286
WT	42.736184	-73.79391
ST	42.690774	-73.852643
ST	42.774029	-73.892861
V	42.673232	-73.849267
R	42.730882	-73.702075
AS	42.71773	-73.834395
R	42.783141	-73.891312
ST	42.724268	-73.843858
R	42.733495	-73.854837
SR	42.718868	-73.833111
K	42.682909	-73.838418
GG	42.717535	-73.839616
R	42.677195	-73.823033
K	42.689256	-73.84993
R	42.78264	-73.941904
ST	42.711462	-73.814199
ST	42.689332	-73.849477
R	42.776279	-73.892439
AS	42.7177	-73.834392
R	42.685661	-73.782717
ST	42.697012	-73.849332
P	42.683756	-73.840776
R	42.754392	-73.756438
ST	42.706926	-73.825553
SR	42.791873	-73.922304
M	42.727388	-73.844849
R	42.708973	-73.776019
R	42.738617	-73.856311
R	42.782562	-73.955167
V	42.757369	-73.797413
R	42.733285	-73.849874
M	42.788815	-73.936513
G	42.799704	-73.948591
ST	42.719251	-73.803792
K	42.762124	-73.752702
G	42.686976	-73.860123
R	42.732504	-73.704863
WT	42.711391	-73.814375
SR	42.773466	-73.698487
CC	42.706487	-73.823422
ST	42.704654	-73.830242
ST	42.754145	-73.756538
SR	42.77196	-73.701003
G	42.805926	-73.913231
WT	42.695186	-73.815688
ST	42.773425	-73.894087
CC	42.685464	-73.839052
K	42.697783	-73.886185
ST	42.733088	-73.854416
R	42.76211	-73.753019
ST	42.776685	-73.906483
AS	42.728208	-73.798835
ST	42.77104	-73.700293
R	42.760356	-73.82074
ER	42.783979	-73.920433
K	42.738197	-73.72792
GG	42.717081	-73.839912
ST	42.689209	-73.849774
SR	42.717352	-73.809306
ST	42.689717	-73.849983
ST	42.771058	-73.700303
K	42.743827	-73.837787
ST	42.691892	-73.812773
CC	42.764422	-73.916085
ER	42.782063	-73.685107
MF	42.717344	-73.809308
ER	42.698954	-73.826188
M	42.770232	-73.759485
ST	42.69702	-73.887669
SR	42.695314	-73.846099
CC	42.685475	-73.839071
V	42.704202	-73.855238
U	42.677235	-73.824288
ST	42.697904	-73.847863
CC	42.758691	-73.776909
K	42.689142	-73.850046
R	42.753291	-73.781347
CC	42.758958	-73.776961
WT	42.695553	-73.820349
ST	42.688476	-73.84924
ST	42.695338	-73.820253
M	42.753286	-73.78133
U	42.704684	-73.830473
R	42.69529	-73.84611
ST	42.710563	-73.815667
V	42.801495	-73.900936
AS	42.728091	-73.799023
G	42.724126	-73.843976
SR	42.68944	-73.801274
K	42.689034	-73.850525
M	42.736415	-73.787665
R	42.720004	-73.795968
AS	42.729603	-73.796274
K	42.743804	-73.837801
ST	42.758236	-73.876356
ST	42.689988	-73.851759
CC	42.770994	-73.824265
